1,1,609.00,80.62,56.67,47.21,0.47,-1,-1,-1
1,2,647.67,56.42,41.00,40.50,0.45,-1,-1,-1
1,3,501.00,79.00,62.67,47.00,0.43,-1,-1,-1
2,1,607.00,82.33,57.33,47.83,0.48,-1,-1,-1
2,2,647.00,56.67,42.33,40.25,0.46,-1,-1,-1
2,3,500.67,79.08,63.33,47.17,0.43,-1,-1,-1
3,1,600.00,87.67,58.00,49.50,0.46,-1,-1,-1
3,2,645.00,57.67,43.67,40.83,0.46,-1,-1,-1
3,3,499.33,79.83,64.00,47.83,0.45,-1,-1,-1
3,4,582.67,45.83,42.00,36.50,0.40,-1,-1,-1
4,1,586.00,97.08,64.67,53.17,0.45,-1,-1,-1
4,2,641.67,60.42,45.00,42.50,0.45,-1,-1,-1
4,3,494.00,82.12,64.67,48.71,0.46,-1,-1,-1
4,4,580.67,46.17,42.67,38.50,0.40,-1,-1,-1
5,1,564.33,110.58,72.67,61.08,0.49,-1,-1,-1
5,2,635.33,66.17,49.33,45.33,0.47,-1,-1,-1
5,3,480.00,87.58,69.33,52.00,0.47,-1,-1,-1
5,4,577.33,48.33,44.00,38.83,0.42,-1,-1,-1
5,5,534.67,64.71,50.00,40.79,0.42,-1,-1,-1
5,6,1151.33,517.00,128.67,197.67,0.41,-1,-1,-1
6,1,529.33,134.08,86.67,72.58,0.49,-1,-1,-1
6,2,624.33,76.38,54.00,46.96,0.48,-1,-1,-1
6,3,454.67,97.33,76.67,56.67,0.48,-1,-1,-1
6,4,571.67,50.50,46.00,39.67,0.38,-1,-1,-1
6,5,524.33,69.92,54.00,42.50,0.44,-1,-1,-1
6,7,1011.33,306.33,182.67,143.33,0.48,-1,-1,-1
6,8,644.33,45.96,41.67,43.54,0.43,-1,-1,-1
7,1,470.00,173.33,110.67,95.67,0.48,-1,-1,-1
7,2,607.00,89.00,61.33,53.00,0.47,-1,-1,-1
7,3,412.67,114.00,90.00,65.00,0.48,-1,-1,-1
7,4,561.67,55.58,51.33,41.67,0.42,-1,-1,-1
7,5,507.33,78.17,58.67,47.17,0.44,-1,-1,-1
7,8,634.33,53.92,45.33,48.67,0.46,-1,-1,-1
7,9,933.33,199.67,112.00,91.67,0.47,-1,-1,-1
8,1,354.67,247.33,164.00,145.67,0.48,-1,-1,-1
8,2,582.00,106.42,70.67,62.92,0.48,-1,-1,-1
8,3,345.00,137.83,114.00,82.33,0.49,-1,-1,-1
8,4,545.00,60.12,56.67,47.71,0.44,-1,-1,-1
8,5,476.33,90.25,71.33,52.17,0.46,-1,-1,-1
8,8,618.67,63.54,53.33,55.46,0.48,-1,-1,-1
8,10,885.33,137.33,77.33,64.67,0.49,-1,-1,-1
9,2,541.67,133.50,89.33,76.67,0.49,-1,-1,-1
9,3,230.17,184.50,154.17,107.67,0.48,-1,-1,-1
9,4,521.67,70.25,64.67,52.50,0.45,-1,-1,-1
9,5,431.00,107.00,83.33,58.83,0.49,-1,-1,-1
9,11,595.00,78.50,63.33,64.00,0.48,-1,-1,-1
9,12,646.67,56.58,42.00,36.17,0.45,-1,-1,-1
9,13,855.33,98.75,57.33,49.83,0.44,-1,-1,-1
9,14,54.50,411.33,318.17,308.67,0.40,-1,-1,-1
10,2,480.67,175.67,114.67,102.33,0.47,-1,-1,-1
10,3,7.50,274.17,242.33,157.17,0.48,-1,-1,-1
10,4,486.00,85.00,76.00,60.67,0.45,-1,-1,-1
10,5,360.33,131.42,106.00,72.08,0.49,-1,-1,-1
10,12,632.33,66.88,47.33,40.71,0.46,-1,-1,-1
10,15,557.33,99.42,78.00,82.92,0.50,-1,-1,-1
10,16,560.33,55.29,50.67,39.21,0.43,-1,-1,-1
11,2,362.67,252.33,170.00,156.00,0.48,-1,-1,-1
11,4,436.67,103.17,92.00,71.33,0.48,-1,-1,-1
11,5,258.83,168.00,134.83,93.00,0.48,-1,-1,-1
11,12,611.33,81.33,55.33,46.83,0.45,-1,-1,-1
11,16,537.67,63.83,56.67,43.83,0.44,-1,-1,-1
11,17,500.33,130.83,104.67,106.00,0.48,-1,-1,-1
12,4,361.33,129.67,117.33,90.67,0.48,-1,-1,-1
12,5,84.75,233.33,196.25,134.33,0.49,-1,-1,-1
12,12,580.67,103.25,66.67,55.17,0.48,-1,-1,-1
12,16,505.33,76.25,66.00,49.00,0.46,-1,-1,-1
12,18,405.33,181.67,148.00,150.00,0.49,-1,-1,-1
12,19,70.25,422.33,319.42,297.67,0.43,-1,-1,-1
13,4,235.67,177.67,161.67,120.67,0.49,-1,-1,-1
13,12,531.67,135.17,88.00,70.33,0.48,-1,-1,-1
13,16,458.67,93.08,78.67,58.83,0.48,-1,-1,-1
13,20,201.67,283.33,247.67,267.33,0.48,-1,-1,-1
14,4,0.00,266.33,256.67,196.00,0.48,-1,-1,-1
14,12,449.33,186.50,120.67,100.67,0.48,-1,-1,-1
14,16,392.00,116.17,98.00,70.67,0.48,-1,-1,-1
15,12,280.33,289.67,196.00,165.33,0.49,-1,-1,-1
15,16,290.83,155.17,129.50,93.00,0.47,-1,-1,-1
16,21,106.42,221.33,195.58,142.00,0.49,-1,-1,-1
16,22,944.00,369.00,224.00,182.67,0.48,-1,-1,-1
16,23,0.00,537.33,254.17,180.00,0.46,-1,-1,-1
17,24,845.33,180.33,109.33,94.00,0.48,-1,-1,-1
18,25,806.00,109.17,68.00,61.83,0.47,-1,-1,-1
19,26,1214.67,369.33,65.33,142.00,0.41,-1,-1,-1
19,27,784.00,73.00,49.33,44.17,0.40,-1,-1,-1
20,28,1094.00,235.50,129.33,94.00,0.47,-1,-1,-1
20,29,770.00,49.17,40.00,35.17,0.46,-1,-1,-1
20,30,649.33,53.25,42.00,35.42,0.45,-1,-1,-1
21,31,592.33,93.83,66.67,56.33,0.47,-1,-1,-1
21,32,1028.67,169.50,92.00,67.33,0.47,-1,-1,-1
21,33,764.67,32.88,30.67,29.25,0.42,-1,-1,-1
22,34,391.67,224.17,160.67,139.50,0.46,-1,-1,-1
22,35,562.00,53.83,51.33,41.67,0.45,-1,-1,-1
22,36,986.67,127.58,69.33,54.42,0.44,-1,-1,-1
23,37,471.33,89.42,78.00,62.67,0.47,-1,-1,-1
23,38,958.00,106.33,57.33,43.00,0.42,-1,-1,-1
24,39,255.83,170.83,151.17,116.00,0.48,-1,-1,-1
24,40,938.00,91.67,52.00,39.00,0.46,-1,-1,-1
25,40,940.67,85.00,40.00,35.17,0.44,-1,-1,-1
26,40,943.33,82.21,40.00,33.96,0.46,-1,-1,-1
27,40,942.00,80.50,40.00,33.17,0.44,-1,-1,-1
28,40,941.33,79.75,40.00,32.83,0.45,-1,-1,-1
29,40,940.67,79.17,41.33,33.00,0.47,-1,-1,-1
30,40,940.67,79.25,41.33,33.00,0.46,-1,-1,-1
31,40,940.67,79.33,41.33,32.67,0.46,-1,-1,-1
32,40,940.67,79.42,41.33,32.67,0.46,-1,-1,-1
33,40,940.00,79.42,41.33,32.83,0.45,-1,-1,-1
34,40,940.67,79.21,40.00,32.88,0.46,-1,-1,-1
34,41,1087.33,452.33,192.67,232.33,0.48,-1,-1,-1
35,40,936.00,78.88,45.33,33.29,0.44,-1,-1,-1
35,42,943.33,216.33,118.67,96.00,0.48,-1,-1,-1
35,43,630.00,0.00,48.00,44.50,0.43,-1,-1,-1
