1,1,918.00,65.29,42.67,30.54,0.47,-1,-1,-1
1,2,600.33,75.62,60.67,61.71,0.45,-1,-1,-1
1,3,509.33,76.17,60.67,50.33,0.44,-1,-1,-1
2,1,916.67,65.38,44.00,30.38,0.47,-1,-1,-1
2,2,597.00,79.21,60.67,60.13,0.46,-1,-1,-1
2,3,499.00,80.67,62.67,50.50,0.43,-1,-1,-1
3,1,914.67,64.58,44.00,30.08,0.47,-1,-1,-1
3,2,584.00,89.33,67.33,61.33,0.45,-1,-1,-1
3,3,475.67,92.33,73.33,56.00,0.46,-1,-1,-1
4,1,904.67,63.25,48.00,28.67,0.48,-1,-1,-1
4,2,560.67,106.50,76.67,74.33,0.48,-1,-1,-1
4,3,439.67,106.17,82.00,66.50,0.48,-1,-1,-1
4,4,632.33,67.88,50.00,48.62,0.43,-1,-1,-1
4,5,531.33,64.17,61.33,47.50,0.41,-1,-1,-1
5,1,888.00,57.67,48.00,28.00,0.46,-1,-1,-1
5,2,516.00,135.92,98.00,95.42,0.47,-1,-1,-1
5,4,627.67,70.12,57.67,53.38,0.41,-1,-1,-1
5,5,503.00,73.42,72.67,50.83,0.46,-1,-1,-1
5,6,377.33,131.67,105.33,86.00,0.48,-1,-1,-1
6,4,620.67,77.29,58.00,52.54,0.43,-1,-1,-1
6,7,410.00,196.00,150.67,137.33,0.49,-1,-1,-1
6,8,452.00,86.00,88.00,57.17,0.47,-1,-1,-1
6,9,262.00,177.67,144.33,113.00,0.47,-1,-1,-1
6,10,1060.00,357.00,220.00,178.67,0.45,-1,-1,-1
7,4,609.67,85.92,57.33,51.33,0.47,-1,-1,-1
7,11,367.00,99.58,114.00,65.00,0.47,-1,-1,-1
7,12,976.67,235.00,137.33,108.33,0.47,-1,-1,-1
7,13,850.67,42.58,38.67,25.00,0.42,-1,-1,-1
7,14,71.67,353.33,341.67,327.33,0.42,-1,-1,-1
7,15,3.75,282.00,248.92,191.33,0.41,-1,-1,-1
8,16,918.67,163.00,96.00,79.00,0.48,-1,-1,-1
8,17,605.00,96.50,62.00,53.33,0.47,-1,-1,-1
8,18,247.17,112.67,150.17,71.33,0.45,-1,-1,-1
9,17,610.67,106.17,81.33,63.33,0.42,-1,-1,-1
9,19,878.67,118.50,70.67,58.17,0.49,-1,-1,-1
9,20,115.33,122.50,165.67,73.33,0.44,-1,-1,-1
9,21,816.67,33.23,32.00,19.60,0.43,-1,-1,-1
9,22,547.33,66.17,55.33,43.83,0.43,-1,-1,-1
10,23,625.33,115.67,103.33,72.17,0.48,-1,-1,-1
10,24,853.33,88.67,54.67,44.50,0.47,-1,-1,-1
10,25,0.46,123.25,163.54,72.42,0.46,-1,-1,-1
10,26,519.33,78.92,62.67,49.67,0.44,-1,-1,-1
11,25,0.00,117.25,74.08,70.25,0.42,-1,-1,-1
11,27,671.00,134.58,140.33,69.42,0.47,-1,-1,-1
11,28,476.67,96.75,75.33,59.67,0.47,-1,-1,-1
11,29,835.33,65.67,44.00,37.00,0.42,-1,-1,-1
12,30,806.00,160.17,181.33,81.33,0.48,-1,-1,-1
12,31,408.00,125.00,98.00,74.17,0.47,-1,-1,-1
12,32,821.33,50.21,37.33,29.08,0.44,-1,-1,-1
13,33,284.83,174.33,141.17,105.33,0.47,-1,-1,-1
13,34,1004.67,193.83,194.67,81.67,0.47,-1,-1,-1
13,35,479.00,98.42,72.67,56.83,0.44,-1,-1,-1
14,36,8.25,281.50,251.42,186.50,0.48,-1,-1,-1
14,37,401.67,133.00,99.33,73.00,0.46,-1,-1,-1
14,38,500.67,68.83,66.00,42.00,0.42,-1,-1,-1
15,39,449.67,85.92,77.33,46.50,0.46,-1,-1,-1
15,40,260.50,190.83,149.50,112.33,0.46,-1,-1,-1
16,41,371.33,106.17,101.33,63.50,0.47,-1,-1,-1
16,42,1.58,336.83,214.75,227.83,0.44,-1,-1,-1
17,43,274.17,135.67,124.17,76.33,0.48,-1,-1,-1
18,44,1089.33,464.00,190.67,205.33,0.48,-1,-1,-1
18,45,125.17,177.17,177.33,97.67,0.48,-1,-1,-1
19,46,962.67,254.17,141.33,103.17,0.48,-1,-1,-1
19,47,0.00,233.50,169.50,129.17,0.45,-1,-1,-1
19,48,507.33,90.75,74.67,54.00,0.42,-1,-1,-1
19,49,586.00,43.08,46.67,43.50,0.40,-1,-1,-1
20,50,904.00,168.33,90.67,72.67,0.48,-1,-1,-1
20,51,432.67,126.83,98.00,76.33,0.47,-1,-1,-1
20,52,604.00,16.17,52.00,55.83,0.43,-1,-1,-1
20,53,555.33,57.08,55.33,50.25,0.43,-1,-1,-1
21,54,290.33,188.33,152.67,103.67,0.47,-1,-1,-1
21,55,872.67,121.67,66.67,52.67,0.44,-1,-1,-1
21,56,510.33,76.67,69.33,57.33,0.42,-1,-1,-1
22,57,0.00,332.50,252.00,203.50,0.47,-1,-1,-1
22,58,538.00,34.77,78.00,78.15,0.47,-1,-1,-1
22,59,852.00,93.17,52.00,39.33,0.42,-1,-1,-1
22,60,438.67,104.75,93.33,69.92,0.42,-1,-1,-1
23,61,480.67,50.71,100.00,95.79,0.48,-1,-1,-1
23,62,313.00,153.00,137.33,101.67,0.46,-1,-1,-1
23,63,839.33,72.21,44.00,32.79,0.45,-1,-1,-1
24,64,389.33,74.83,140.67,130.17,0.49,-1,-1,-1
24,65,42.00,246.83,247.17,178.50,0.45,-1,-1,-1
