1,1,979.33,108.33,60.00,43.67,0.46,-1,-1,-1
1,2,916.67,61.83,46.67,30.58,0.45,-1,-1,-1
1,3,541.00,64.50,57.33,46.67,0.42,-1,-1,-1
1,4,647.00,50.75,42.33,37.75,0.42,-1,-1,-1
1,5,950.67,94.83,49.33,33.83,0.42,-1,-1,-1
1,6,590.00,95.67,63.33,67.50,0.41,-1,-1,-1
1,7,418.67,110.33,79.33,63.50,0.40,-1,-1,-1
2,1,978.00,108.42,61.33,43.67,0.47,-1,-1,-1
2,2,916.67,61.62,48.00,30.96,0.45,-1,-1,-1
2,3,533.67,65.12,60.67,51.71,0.45,-1,-1,-1
2,4,646.67,51.92,41.33,36.67,0.44,-1,-1,-1
2,5,950.67,94.50,49.33,34.83,0.44,-1,-1,-1
2,6,571.00,112.00,70.67,76.50,0.47,-1,-1,-1
2,7,350.00,137.17,105.33,75.67,0.47,-1,-1,-1
2,8,558.67,16.38,81.33,66.46,0.49,-1,-1,-1
2,9,610.00,84.67,55.33,45.83,0.43,-1,-1,-1
3,1,978.67,108.33,61.33,43.83,0.47,-1,-1,-1
3,2,916.67,61.42,48.00,31.00,0.42,-1,-1,-1
3,3,518.67,74.75,66.67,53.33,0.44,-1,-1,-1
3,4,644.00,51.00,43.33,40.67,0.42,-1,-1,-1
3,5,951.33,94.67,49.33,35.00,0.43,-1,-1,-1
3,6,540.33,137.00,84.67,91.33,0.46,-1,-1,-1
3,7,223.00,187.17,154.33,113.00,0.47,-1,-1,-1
3,8,557.00,18.29,82.67,69.38,0.48,-1,-1,-1
3,10,583.00,99.67,68.67,57.83,0.43,-1,-1,-1
4,1,978.00,108.17,61.33,43.67,0.47,-1,-1,-1
4,2,916.67,61.12,48.00,31.21,0.43,-1,-1,-1
4,3,493.00,83.58,75.33,60.00,0.46,-1,-1,-1
4,4,639.00,56.00,43.67,40.42,0.44,-1,-1,-1
4,5,950.67,94.50,49.33,34.00,0.37,-1,-1,-1
4,6,481.33,173.67,115.33,130.67,0.48,-1,-1,-1
4,7,0.83,308.50,203.00,198.83,0.46,-1,-1,-1
4,8,548.67,17.46,89.33,75.38,0.48,-1,-1,-1
4,11,1049.33,395.33,209.33,167.33,0.49,-1,-1,-1
4,12,554.67,122.92,80.00,65.75,0.46,-1,-1,-1
4,13,890.00,50.38,45.33,30.17,0.40,-1,-1,-1
5,1,977.33,108.67,62.67,43.33,0.47,-1,-1,-1
5,2,916.67,61.17,48.00,31.25,0.44,-1,-1,-1
