1,1,607.67,73.50,58.67,55.83,0.48,-1,-1,-1
1,2,483.00,78.29,69.33,53.71,0.47,-1,-1,-1
1,3,534.33,60.04,48.00,39.04,0.43,-1,-1,-1
2,1,606.33,75.17,58.67,56.67,0.49,-1,-1,-1
2,2,461.33,86.67,76.67,57.67,0.46,-1,-1,-1
2,3,529.00,62.42,50.00,38.75,0.41,-1,-1,-1
3,1,598.00,81.83,62.00,59.17,0.49,-1,-1,-1
3,2,422.67,100.17,88.00,64.17,0.49,-1,-1,-1
3,3,519.33,66.33,52.67,41.50,0.45,-1,-1,-1
3,4,1084.00,449.67,196.00,231.67,0.49,-1,-1,-1
3,5,627.33,64.38,44.67,41.46,0.43,-1,-1,-1
3,6,646.67,48.58,40.00,35.33,0.42,-1,-1,-1
4,1,583.00,93.83,66.67,65.50,0.48,-1,-1,-1
4,2,350.33,123.83,113.33,80.67,0.48,-1,-1,-1
4,3,501.67,71.96,58.00,44.38,0.46,-1,-1,-1
4,5,617.67,68.75,49.33,44.17,0.47,-1,-1,-1
4,6,644.33,49.88,40.33,36.46,0.43,-1,-1,-1
4,7,966.00,258.33,145.33,118.00,0.45,-1,-1,-1
5,1,553.00,110.92,80.67,77.58,0.49,-1,-1,-1
5,2,222.00,160.67,154.67,111.33,0.47,-1,-1,-1
5,3,474.00,79.50,67.33,48.83,0.48,-1,-1,-1
5,5,603.33,77.42,55.33,47.00,0.45,-1,-1,-1
5,6,639.00,53.54,42.67,37.71,0.40,-1,-1,-1
5,8,904.00,164.33,93.33,77.67,0.48,-1,-1,-1
6,1,505.33,143.42,102.67,100.58,0.48,-1,-1,-1
6,2,0.00,237.33,218.00,170.33,0.48,-1,-1,-1
6,3,424.00,89.50,84.00,53.00,0.49,-1,-1,-1
6,5,584.67,91.08,62.67,52.83,0.47,-1,-1,-1
6,6,631.00,58.75,47.33,40.67,0.45,-1,-1,-1
6,9,875.33,114.00,64.00,56.50,0.47,-1,-1,-1
7,1,411.67,205.33,146.00,146.67,0.49,-1,-1,-1
7,3,339.17,101.42,106.83,58.50,0.47,-1,-1,-1
7,5,553.00,114.33,75.33,65.33,0.49,-1,-1,-1
7,6,618.67,67.08,52.67,46.17,0.48,-1,-1,-1
7,10,856.00,83.83,49.33,43.50,0.46,-1,-1,-1
8,1,149.67,353.00,284.00,324.00,0.46,-1,-1,-1
8,3,234.67,111.58,130.00,64.92,0.44,-1,-1,-1
8,5,494.67,154.58,100.67,84.92,0.48,-1,-1,-1
8,6,600.33,79.58,60.00,53.33,0.46,-1,-1,-1
8,11,841.33,62.54,41.33,35.38,0.46,-1,-1,-1
9,5,371.67,232.67,161.33,138.67,0.48,-1,-1,-1
9,6,572.67,100.33,71.33,62.33,0.48,-1,-1,-1
9,12,121.83,122.67,141.67,63.00,0.47,-1,-1,-1
10,6,524.33,133.75,93.33,80.58,0.48,-1,-1,-1
10,13,30.79,121.75,143.04,62.58,0.47,-1,-1,-1
10,14,0.00,443.67,371.33,276.33,0.43,-1,-1,-1
11,6,431.00,194.00,137.33,121.00,0.46,-1,-1,-1
11,13,0.00,117.75,104.50,60.42,0.48,-1,-1,-1
12,6,184.33,337.33,262.00,256.00,0.46,-1,-1,-1
12,15,546.33,55.33,52.00,44.17,0.46,-1,-1,-1
12,16,0.00,110.75,40.96,56.00,0.43,-1,-1,-1
13,17,454.67,91.67,78.67,65.67,0.49,-1,-1,-1
14,18,240.00,169.00,155.00,125.00,0.44,-1,-1,-1
17,19,1142.00,569.00,138.00,150.33,0.48,-1,-1,-1
17,20,1164.67,314.67,115.33,134.67,0.45,-1,-1,-1
18,21,974.67,291.17,158.67,125.50,0.47,-1,-1,-1
18,22,1028.67,193.17,112.00,79.00,0.47,-1,-1,-1
18,23,652.33,38.21,36.33,33.50,0.45,-1,-1,-1
19,24,948.67,128.33,74.67,54.17,0.49,-1,-1,-1
19,25,905.33,184.33,100.00,78.67,0.49,-1,-1,-1
19,26,619.33,59.54,49.33,44.46,0.47,-1,-1,-1
19,27,1168.00,326.67,112.00,168.67,0.46,-1,-1,-1
20,28,554.00,98.58,72.00,65.00,0.49,-1,-1,-1
20,29,873.33,130.58,70.67,58.25,0.48,-1,-1,-1
20,30,1035.33,202.67,125.33,96.67,0.47,-1,-1,-1
20,31,898.67,89.50,52.00,40.00,0.46,-1,-1,-1
21,32,954.00,139.17,86.67,67.33,0.49,-1,-1,-1
21,33,854.67,99.00,56.00,44.67,0.46,-1,-1,-1
21,34,399.00,185.17,138.67,124.33,0.46,-1,-1,-1
21,35,862.00,62.25,41.33,31.25,0.45,-1,-1,-1
22,36,900.67,102.17,66.67,51.17,0.48,-1,-1,-1
22,37,0.67,576.67,152.08,143.33,0.44,-1,-1,-1
22,38,842.67,75.62,45.33,37.38,0.40,-1,-1,-1
23,39,864.00,77.25,53.33,42.17,0.47,-1,-1,-1
24,40,837.33,59.62,44.00,35.62,0.46,-1,-1,-1
25,41,822.67,46.62,36.00,30.50,0.43,-1,-1,-1
31,42,1160.67,506.00,119.33,206.67,0.46,-1,-1,-1
32,43,997.33,227.67,117.33,110.33,0.48,-1,-1,-1
33,44,951.33,146.58,69.33,67.08,0.49,-1,-1,-1
34,45,932.67,106.83,50.67,49.00,0.48,-1,-1,-1
34,46,974.00,307.33,181.33,145.33,0.44,-1,-1,-1
35,47,890.00,167.00,98.67,82.00,0.47,-1,-1,-1
35,48,921.33,84.33,42.67,40.17,0.47,-1,-1,-1
36,48,918.67,71.42,37.33,34.50,0.47,-1,-1,-1
