1,1,578.00,105.83,72.00,60.33,0.49,-1,-1,-1
1,2,463.00,94.58,82.00,58.50,0.48,-1,-1,-1
1,3,904.00,58.50,38.67,29.25,0.47,-1,-1,-1
1,4,558.33,62.29,48.00,37.88,0.45,-1,-1,-1
2,1,549.33,127.08,83.33,68.08,0.49,-1,-1,-1
2,2,417.33,113.58,98.00,68.08,0.48,-1,-1,-1
2,3,903.33,58.21,38.67,29.62,0.47,-1,-1,-1
2,4,551.67,65.71,50.67,39.62,0.45,-1,-1,-1
2,5,996.67,338.50,222.67,182.17,0.48,-1,-1,-1
3,1,500.00,159.50,107.33,89.00,0.48,-1,-1,-1
3,2,338.17,143.00,127.17,85.67,0.46,-1,-1,-1
3,3,904.00,58.33,38.67,29.67,0.47,-1,-1,-1
3,4,541.00,70.46,52.67,41.04,0.43,-1,-1,-1
3,6,915.33,196.33,124.00,100.00,0.47,-1,-1,-1
4,1,410.67,218.17,148.67,126.83,0.49,-1,-1,-1
4,2,171.17,204.50,191.50,127.33,0.49,-1,-1,-1
4,3,904.00,58.38,38.67,29.38,0.47,-1,-1,-1
4,4,524.00,79.00,57.33,44.00,0.46,-1,-1,-1
4,7,869.33,126.00,80.00,63.50,0.49,-1,-1,-1
4,8,1065.33,501.67,214.67,213.00,0.47,-1,-1,-1
5,1,202.00,352.00,253.67,221.33,0.49,-1,-1,-1
5,3,904.00,58.67,38.67,29.17,0.47,-1,-1,-1
5,4,498.33,90.17,65.33,49.33,0.46,-1,-1,-1
5,9,954.00,276.67,154.67,132.00,0.48,-1,-1,-1
5,10,841.33,84.25,58.67,46.83,0.45,-1,-1,-1
6,3,904.00,58.75,38.67,28.83,0.47,-1,-1,-1
6,4,458.33,106.67,78.00,57.33,0.49,-1,-1,-1
6,11,896.67,173.67,94.67,82.67,0.48,-1,-1,-1
6,12,828.67,590.67,293.33,129.33,0.42,-1,-1,-1
6,13,823.33,57.46,45.33,37.38,0.42,-1,-1,-1
7,3,904.00,58.75,36.00,28.00,0.46,-1,-1,-1
7,4,392.00,132.58,99.33,70.75,0.48,-1,-1,-1
7,14,797.33,261.50,140.00,143.50,0.48,-1,-1,-1
7,15,862.67,117.92,64.00,56.75,0.44,-1,-1,-1
7,16,809.33,37.40,37.33,32.35,0.44,-1,-1,-1
8,3,903.33,58.83,37.33,28.83,0.43,-1,-1,-1
8,4,282.00,175.17,135.33,95.00,0.48,-1,-1,-1
8,17,788.00,150.83,85.33,81.00,0.47,-1,-1,-1
8,18,839.33,83.83,49.33,42.67,0.42,-1,-1,-1
8,19,799.33,25.83,32.00,26.96,0.41,-1,-1,-1
9,3,903.33,59.12,38.67,29.38,0.38,-1,-1,-1
9,4,67.25,262.00,211.08,147.67,0.47,-1,-1,-1
9,20,778.67,97.50,60.00,56.50,0.44,-1,-1,-1
9,21,824.00,59.29,38.67,34.96,0.44,-1,-1,-1
10,3,903.33,58.96,40.00,29.62,0.43,-1,-1,-1
10,22,774.67,68.08,45.33,41.33,0.47,-1,-1,-1
10,23,813.33,42.25,33.33,28.75,0.44,-1,-1,-1
11,3,905.33,59.42,37.33,29.08,0.46,-1,-1,-1
11,24,771.33,48.42,36.00,32.08,0.44,-1,-1,-1
11,25,805.33,31.23,28.00,24.35,0.43,-1,-1,-1
12,3,903.33,59.00,38.67,29.42,0.43,-1,-1,-1
12,26,800.00,21.83,24.00,20.83,0.42,-1,-1,-1
12,27,768.00,33.96,32.00,26.75,0.41,-1,-1,-1
13,3,902.67,58.50,40.00,29.75,0.43,-1,-1,-1
13,26,796.00,14.91,21.33,19.22,0.42,-1,-1,-1
13,28,765.33,22.02,28.00,24.90,0.46,-1,-1,-1
13,29,672.33,33.60,33.00,29.56,0.43,-1,-1,-1
14,3,909.33,59.92,33.33,28.08,0.45,-1,-1,-1
14,26,792.67,9.56,20.00,16.85,0.43,-1,-1,-1
14,28,764.67,14.98,25.33,21.96,0.37,-1,-1,-1
14,30,645.67,51.96,44.33,36.88,0.47,-1,-1,-1
14,31,936.00,257.33,144.00,116.00,0.45,-1,-1,-1
15,3,908.67,59.00,33.33,28.83,0.42,-1,-1,-1
15,26,788.67,3.30,20.00,17.29,0.36,-1,-1,-1
15,28,764.67,8.62,21.33,19.33,0.38,-1,-1,-1
15,32,864.67,146.17,77.33,61.67,0.48,-1,-1,-1
15,33,1066.00,576.67,213.33,140.67,0.47,-1,-1,-1
15,34,602.33,82.17,61.33,51.17,0.47,-1,-1,-1
16,3,902.67,58.08,40.00,30.25,0.43,-1,-1,-1
16,26,784.67,0.03,20.00,15.77,0.22,-1,-1,-1
16,28,764.00,3.34,20.00,18.45,0.36,-1,-1,-1
16,35,505.33,142.83,102.00,85.00,0.48,-1,-1,-1
16,36,868.67,231.33,130.67,105.67,0.47,-1,-1,-1
16,37,831.33,95.25,54.67,43.50,0.45,-1,-1,-1
17,3,902.67,58.50,40.00,29.67,0.43,-1,-1,-1
17,28,763.33,0.18,18.67,15.25,0.26,-1,-1,-1
17,38,203.33,314.00,245.67,226.67,0.49,-1,-1,-1
17,39,817.33,64.71,41.33,35.04,0.45,-1,-1,-1
17,40,806.00,128.83,73.33,59.67,0.44,-1,-1,-1
18,3,906.00,59.08,36.00,29.00,0.43,-1,-1,-1
18,41,782.00,81.62,48.00,40.96,0.44,-1,-1,-1
18,42,808.67,46.83,33.33,27.58,0.43,-1,-1,-1
19,3,906.67,59.00,36.00,29.08,0.44,-1,-1,-1
19,43,770.67,53.75,37.33,31.17,0.45,-1,-1,-1
19,44,620.67,65.92,51.33,41.33,0.45,-1,-1,-1
19,45,801.33,34.38,29.33,24.25,0.41,-1,-1,-1
19,46,599.67,38.42,35.33,30.58,0.40,-1,-1,-1
20,3,905.33,58.92,37.33,29.25,0.44,-1,-1,-1
20,43,770.67,53.79,37.33,31.04,0.45,-1,-1,-1
20,44,620.67,65.92,51.33,41.33,0.45,-1,-1,-1
20,45,801.33,34.23,29.33,24.35,0.41,-1,-1,-1
20,46,599.33,38.42,36.00,30.67,0.40,-1,-1,-1
21,3,903.33,58.21,40.00,29.79,0.48,-1,-1,-1
21,44,451.33,171.33,121.33,96.00,0.48,-1,-1,-1
21,45,793.33,17.29,21.33,18.42,0.39,-1,-1,-1
21,46,493.67,87.67,64.00,50.00,0.45,-1,-1,-1
21,47,850.67,326.33,198.67,168.67,0.49,-1,-1,-1
21,48,762.67,23.04,25.33,21.75,0.42,-1,-1,-1
22,3,903.33,58.54,40.00,29.54,0.48,-1,-1,-1
22,44,106.67,352.33,288.67,282.00,0.49,-1,-1,-1
22,45,789.33,12.42,21.33,16.71,0.33,-1,-1,-1
22,46,359.67,139.17,105.33,81.00,0.47,-1,-1,-1
22,48,763.33,14.04,21.33,19.67,0.43,-1,-1,-1
22,49,796.67,183.00,106.67,98.00,0.48,-1,-1,-1
23,3,903.33,58.50,40.00,29.58,0.47,-1,-1,-1
23,45,788.00,6.26,18.67,16.61,0.31,-1,-1,-1
23,46,6.67,286.00,232.83,162.67,0.48,-1,-1,-1
23,48,762.67,8.25,20.00,17.62,0.40,-1,-1,-1
23,50,1022.67,254.50,154.67,111.17,0.49,-1,-1,-1
23,51,1035.33,502.67,242.67,213.33,0.49,-1,-1,-1
23,52,780.67,118.58,70.67,66.42,0.47,-1,-1,-1
24,3,903.33,58.50,40.00,29.58,0.47,-1,-1,-1
24,45,788.00,6.23,18.67,16.62,0.31,-1,-1,-1
24,46,6.67,285.83,232.83,162.83,0.48,-1,-1,-1
24,48,762.67,8.26,20.00,17.53,0.40,-1,-1,-1
24,50,1022.67,254.50,154.67,111.17,0.49,-1,-1,-1
24,51,1035.33,502.67,242.67,213.33,0.49,-1,-1,-1
24,52,780.67,118.58,70.67,66.42,0.47,-1,-1,-1
25,3,902.67,58.67,40.00,29.42,0.47,-1,-1,-1
25,45,784.00,0.00,17.33,13.52,0.23,-1,-1,-1
25,48,761.33,0.00,17.33,12.71,0.28,-1,-1,-1
25,50,870.67,104.00,62.67,49.33,0.45,-1,-1,-1
25,52,767.33,57.92,42.67,38.17,0.47,-1,-1,-1
25,53,861.33,156.67,78.67,68.00,0.49,-1,-1,-1
25,54,509.33,73.29,59.33,45.04,0.45,-1,-1,-1
26,3,903.33,58.62,38.67,29.54,0.47,-1,-1,-1
26,45,784.00,0.00,17.33,13.52,0.23,-1,-1,-1
26,48,761.33,0.00,17.33,12.71,0.28,-1,-1,-1
26,50,870.00,104.00,64.00,49.33,0.45,-1,-1,-1
26,52,767.33,57.92,42.67,38.25,0.47,-1,-1,-1
26,53,861.33,156.67,78.67,68.00,0.49,-1,-1,-1
26,54,509.33,73.33,59.33,45.00,0.45,-1,-1,-1
27,3,904.00,58.71,38.67,29.29,0.47,-1,-1,-1
27,52,765.33,28.58,30.67,27.42,0.42,-1,-1,-1
27,53,817.33,75.21,44.00,39.96,0.41,-1,-1,-1
27,55,921.33,196.33,104.00,84.00,0.48,-1,-1,-1
28,3,904.00,58.71,38.67,29.21,0.47,-1,-1,-1
28,52,764.67,28.67,30.67,27.25,0.42,-1,-1,-1
28,53,817.33,75.21,44.00,39.96,0.42,-1,-1,-1
28,55,921.33,196.33,104.00,84.00,0.48,-1,-1,-1
29,3,904.00,58.75,38.67,29.25,0.47,-1,-1,-1
29,52,766.00,11.58,25.33,21.21,0.42,-1,-1,-1
29,53,784.00,38.58,30.67,27.25,0.37,-1,-1,-1
29,55,853.33,95.83,54.67,44.17,0.46,-1,-1,-1
30,3,904.00,58.71,38.67,29.21,0.47,-1,-1,-1
30,52,766.00,11.60,25.33,21.25,0.42,-1,-1,-1
30,53,784.00,38.67,30.67,27.08,0.38,-1,-1,-1
30,55,853.33,95.92,54.67,44.00,0.46,-1,-1,-1
31,3,904.00,58.79,38.67,29.13,0.47,-1,-1,-1
31,52,766.67,1.09,18.67,16.65,0.33,-1,-1,-1
31,55,821.33,52.00,37.33,30.92,0.45,-1,-1,-1
32,3,903.33,58.67,38.67,29.42,0.47,-1,-1,-1
32,52,764.00,0.00,18.67,12.46,0.30,-1,-1,-1
32,55,812.00,38.00,32.00,27.75,0.41,-1,-1,-1
32,57,654.00,39.90,42.00,35.19,0.43,-1,-1,-1
33,3,904.00,58.58,38.67,29.50,0.47,-1,-1,-1
33,55,803.33,30.56,29.33,23.52,0.37,-1,-1,-1
33,57,643.00,47.71,46.33,39.29,0.45,-1,-1,-1
33,58,617.67,23.83,30.67,31.00,0.41,-1,-1,-1
34,3,904.00,58.58,38.67,29.50,0.47,-1,-1,-1
34,55,804.00,30.65,29.33,23.44,0.37,-1,-1,-1
34,57,643.00,47.75,46.33,39.33,0.45,-1,-1,-1
34,58,617.67,23.92,30.67,30.92,0.41,-1,-1,-1
35,3,904.00,58.58,38.67,29.50,0.47,-1,-1,-1
35,55,796.67,16.78,22.67,18.68,0.36,-1,-1,-1
35,57,625.33,61.17,54.00,45.50,0.45,-1,-1,-1
35,58,576.00,41.96,40.00,39.50,0.41,-1,-1,-1
35,59,913.33,171.83,100.00,82.67,0.48,-1,-1,-1
36,3,904.00,58.58,38.67,29.50,0.47,-1,-1,-1
36,55,796.67,16.76,22.67,18.70,0.36,-1,-1,-1
36,57,625.33,61.08,54.00,45.67,0.45,-1,-1,-1
36,58,576.00,42.33,40.00,39.17,0.41,-1,-1,-1
36,59,913.33,172.00,100.00,82.33,0.48,-1,-1,-1
37,3,904.00,58.50,38.67,29.67,0.47,-1,-1,-1
